timestamp,market_id,market_name,bet_id,bet_name,back_price,back_size,lay_price,lay_size
2024-10-31T12:47:09.598213+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,36638.81,1.6,8827.47
2024-10-31T12:47:09.598254+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,13054.21,2.7,12491.35
2024-10-31T12:48:09.765374+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35638.81,1.6,8827.47
2024-10-31T12:48:09.765412+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,13049.15,2.7,12491.35
2024-10-31T12:49:09.926678+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35638.81,1.6,8827.47
2024-10-31T12:49:09.926717+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,13049.15,2.7,12491.35
2024-10-31T12:50:10.113583+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35638.81,1.6,8894.32
2024-10-31T12:50:10.113625+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,13044.15,2.7,11163.14
2024-10-31T12:51:10.278444+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35638.81,1.6,9004.32
2024-10-31T12:51:10.278497+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,13039.15,2.7,11163.14
2024-10-31T12:52:10.441046+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35633.81,1.6,9005.32
2024-10-31T12:52:10.441101+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,9514.15,2.7,11163.14
2024-10-31T12:53:10.589636+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35633.81,1.6,8971.6
2024-10-31T12:53:10.589672+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,9499.15,2.7,11158.14
2024-10-31T12:54:10.766286+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35588.24,1.6,8971.6
2024-10-31T12:54:10.766341+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,9499.15,2.7,11158.14
2024-10-31T12:55:10.940851+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35633.81,1.6,8981.6
2024-10-31T12:55:10.940894+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,9509.15,2.7,11158.14
2024-10-31T12:56:11.119794+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35438.55,1.6,5127.4
2024-10-31T12:56:11.119853+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10605.15,2.7,11027.76
2024-10-31T12:57:11.263814+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35233.55,1.6,5016.4
2024-10-31T12:57:11.263862+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10600.15,2.7,11008.8
2024-10-31T12:58:11.451961+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35223.54,1.6,5016.4
2024-10-31T12:58:11.452016+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10600.15,2.7,11003.84
2024-10-31T12:59:11.610413+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35223.54,1.6,5016.4
2024-10-31T12:59:11.610463+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10584.59,2.7,11003.84
2024-10-31T13:00:11.797816+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35198.54,1.6,5016.4
2024-10-31T13:00:11.797885+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10180.4,2.7,10996.25
2024-10-31T13:01:11.976791+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35218.54,1.6,5016.4
2024-10-31T13:01:11.976846+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10180.4,2.7,10996.25
2024-10-31T13:02:12.126246+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35218.54,1.6,5016.4
2024-10-31T13:02:12.126282+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10180.4,2.7,10996.25
2024-10-31T13:03:12.297127+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35198.64,1.6,5217.87
2024-10-31T13:03:12.297185+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10167.08,2.7,10997.46
2024-10-31T13:04:12.485964+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35198.64,1.6,5217.87
2024-10-31T13:04:12.486020+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,10078.46,2.7,10997.46
2024-10-31T13:05:12.684528+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35190.64,1.6,5358.54
2024-10-31T13:05:12.684581+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21626.48,2.7,10997.46
2024-10-31T13:06:12.855516+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35186.64,1.6,5358.54
2024-10-31T13:06:12.855566+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21626.48,2.7,10997.46
2024-10-31T13:07:13.016358+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35190.64,1.6,5358.54
2024-10-31T13:07:13.016402+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21626.48,2.7,10997.46
2024-10-31T13:08:13.163032+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35086.64,1.6,5368.54
2024-10-31T13:08:13.163093+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21606.48,2.7,10997.46
2024-10-31T13:09:13.321561+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35086.64,1.6,5368.54
2024-10-31T13:09:13.321600+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21621.48,2.7,10997.46
2024-10-31T13:10:13.472745+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,37081.64,1.6,5363.73
2024-10-31T13:10:13.472793+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21586.48,2.7,11143.19
2024-10-31T13:11:13.653963+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,37081.64,1.6,5363.73
2024-10-31T13:11:13.654012+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21586.48,2.7,11133.19
2024-10-31T13:12:13.802871+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,37070.91,1.6,5363.73
2024-10-31T13:12:13.802913+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21409.18,2.7,11133.19
2024-10-31T13:13:13.956767+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,37081.64,1.6,5363.73
2024-10-31T13:13:13.956811+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,21586.48,2.7,11133.19
2024-10-31T13:14:14.148509+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,37070.91,1.6,5024.56
2024-10-31T13:14:14.148548+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20270.37,2.7,11138.79
2024-10-31T13:15:14.338907+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,37070.91,1.6,5024.56
2024-10-31T13:15:14.338945+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20270.37,2.7,11138.79
2024-10-31T13:16:14.497374+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,37070.91,1.6,5024.56
2024-10-31T13:16:14.497414+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20270.37,2.7,11138.79
2024-10-31T13:17:14.648433+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35065.91,1.6,5029.56
2024-10-31T13:17:14.648491+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20270.37,2.7,11138.79
2024-10-31T13:18:14.834034+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35060.91,1.6,5024.56
2024-10-31T13:18:14.834071+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20270.37,2.7,11138.79
2024-10-31T13:19:14.965057+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35055.91,1.6,5025.56
2024-10-31T13:19:14.965101+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20270.37,2.7,11138.79
2024-10-31T13:20:15.171122+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35055.91,1.6,5025.56
2024-10-31T13:20:15.171176+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20170.37,2.7,11138.79
2024-10-31T13:21:15.578003+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35055.91,1.6,5025.56
2024-10-31T13:21:15.578197+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20270.37,2.7,11138.79
2024-10-31T13:22:15.855603+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35055.91,1.6,5025.56
2024-10-31T13:22:15.855654+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,20170.37,2.7,11138.79
2024-10-31T13:23:16.064376+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35047.53,1.6,5525.56
2024-10-31T13:23:16.064430+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,19120.0,2.7,11138.79
2024-10-31T13:24:16.301117+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,35047.53,1.6,5525.56
2024-10-31T13:24:16.301158+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,19120.0,2.7,11138.79
2024-10-31T13:25:16.513658+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,33047.53,1.6,5525.56
2024-10-31T13:25:16.513720+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.68,19120.0,2.7,11138.79
2024-10-31T13:26:17.068394+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28964.94,1.59,19578.32
2024-10-31T13:26:17.068449+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,18711.94,2.72,8850.18
2024-10-31T13:27:17.319175+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,33002.53,1.6,17897.58
2024-10-31T13:27:17.319227+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,12908.77,2.72,9387.18
2024-10-31T13:28:17.521462+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,29040.83,1.59,19578.32
2024-10-31T13:28:17.521517+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,18714.94,2.72,8850.18
2024-10-31T13:29:17.718296+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28929.94,1.59,20197.32
2024-10-31T13:29:17.718337+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,18700.94,2.72,8863.42
2024-10-31T13:30:17.937044+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28934.94,1.59,20077.32
2024-10-31T13:30:17.937081+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,18701.94,2.72,8863.42
2024-10-31T13:31:18.183528+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28934.94,1.59,20197.32
2024-10-31T13:31:18.183576+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,18700.94,2.72,8863.42
2024-10-31T13:32:18.587901+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28894.94,1.59,20197.32
2024-10-31T13:32:18.589128+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,18649.32,2.72,8863.42
2024-10-31T13:33:19.213815+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28894.94,1.59,20197.32
2024-10-31T13:33:19.213867+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,18649.32,2.72,8863.42
2024-10-31T13:34:19.362123+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28899.94,1.59,20197.32
2024-10-31T13:34:19.362165+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,18649.32,2.72,8863.42
2024-10-31T13:35:19.567915+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,29207.55,1.59,20012.32
2024-10-31T13:35:19.567951+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,17634.49,2.72,8863.42
2024-10-31T13:36:19.800680+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,29361.66,1.59,20197.32
2024-10-31T13:36:19.800738+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,17634.49,2.72,8863.42
2024-10-31T13:37:20.222723+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,29361.66,1.59,20197.32
2024-10-31T13:37:20.222875+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,17634.49,2.72,8863.42
2024-10-31T13:38:20.504504+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,29207.55,1.59,20012.32
2024-10-31T13:38:20.504559+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,17634.49,2.72,8863.42
2024-10-31T13:39:20.709409+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,29195.55,1.59,20067.97
2024-10-31T13:39:20.709466+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,17534.49,2.72,8863.42
2024-10-31T13:40:20.933549+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28995.17,1.59,20067.97
2024-10-31T13:40:20.933604+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,17534.49,2.72,8863.42
2024-10-31T13:41:21.168784+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28990.17,1.59,20067.97
2024-10-31T13:41:21.168824+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,17429.49,2.72,8863.42
2024-10-31T13:42:21.562198+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,28990.17,1.59,20067.97
2024-10-31T13:42:21.562297+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,17427.27,2.72,8863.42
2024-10-31T13:43:21.825284+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,27222.13,1.59,19934.97
2024-10-31T13:43:21.825326+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16815.42,2.72,8996.42
2024-10-31T13:44:22.030038+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,27211.13,1.59,19934.97
2024-10-31T13:44:22.030077+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16815.42,2.72,8996.42
2024-10-31T13:45:22.326863+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,27065.46,1.59,19934.97
2024-10-31T13:45:22.326917+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16810.42,2.72,8996.42
2024-10-31T13:46:22.538569+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,27211.13,1.59,19934.97
2024-10-31T13:46:22.538630+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16815.42,2.72,8996.42
2024-10-31T13:47:23.197248+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,33381.4,1.59,19934.97
2024-10-31T13:47:23.200447+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16704.59,2.72,9552.91
2024-10-31T13:48:23.489154+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,33383.4,1.59,19934.97
2024-10-31T13:48:23.489212+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16709.59,2.72,9552.91
2024-10-31T13:49:23.655765+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,33372.0,1.59,19934.97
2024-10-31T13:49:23.655820+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16699.59,2.72,9552.91
2024-10-31T13:50:23.893957+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,33367.0,1.59,19934.97
2024-10-31T13:50:23.894005+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16699.59,2.72,5076.0
2024-10-31T13:51:24.106794+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,33367.0,1.59,19934.97
2024-10-31T13:51:24.106830+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16699.59,2.72,5076.0
2024-10-31T13:52:24.315281+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,33367.0,1.59,19934.97
2024-10-31T13:52:24.315335+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16699.59,2.72,5076.0
2024-10-31T13:53:24.547131+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.58,33367.0,1.59,19934.97
2024-10-31T13:53:24.547175+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16699.59,2.72,5076.0
2024-10-31T13:54:24.745990+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,13083.07,1.6,17751.91
2024-10-31T13:54:24.746028+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16628.35,2.72,5076.0
2024-10-31T13:55:24.960009+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12763.31,1.6,17751.91
2024-10-31T13:55:24.960043+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16605.97,2.72,5038.04
2024-10-31T13:56:25.181528+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12596.39,1.6,17748.91
2024-10-31T13:56:25.181558+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16505.28,2.72,5038.04
2024-10-31T13:57:25.392395+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12596.39,1.6,17751.91
2024-10-31T13:57:25.392447+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16605.97,2.72,5038.04
2024-10-31T13:58:25.604077+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12541.39,1.6,18008.28
2024-10-31T13:58:25.604389+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16473.18,2.72,9676.39
2024-10-31T13:59:25.905783+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12541.39,1.6,18008.28
2024-10-31T13:59:25.905838+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,16453.18,2.72,15070.13
2024-10-31T14:00:26.074368+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12536.39,1.6,18008.28
2024-10-31T14:00:26.074406+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,11640.61,2.72,15070.13
2024-10-31T14:01:26.253862+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12525.49,1.6,18054.66
2024-10-31T14:01:26.253899+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,11453.92,2.72,15115.71
2024-10-31T14:02:26.454804+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12495.91,1.6,18054.65
2024-10-31T14:02:26.454844+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,11171.92,2.72,15133.43
2024-10-31T14:03:26.821842+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12495.91,1.6,18054.65
2024-10-31T14:03:26.821881+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,11171.92,2.72,15115.71
2024-10-31T14:04:26.977626+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12495.91,1.6,18054.65
2024-10-31T14:04:26.977682+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,11166.92,2.72,15132.88
2024-10-31T14:05:27.138905+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12495.91,1.6,18054.65
2024-10-31T14:05:27.138942+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,11166.92,2.72,15132.88
2024-10-31T14:06:27.284253+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,13312.54,1.6,18054.65
2024-10-31T14:06:27.284295+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,11161.92,2.72,15042.51
2024-10-31T14:07:27.445126+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,4601.36,1.6,18054.65
2024-10-31T14:07:27.445199+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,9131.6,2.72,15014.81
2024-10-31T14:08:27.784527+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,4601.36,1.6,18054.65
2024-10-31T14:08:27.784568+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,9131.6,2.72,15014.81
2024-10-31T14:09:27.963926+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,4601.36,1.6,18054.65
2024-10-31T14:09:27.963968+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7106.28,2.72,15014.81
2024-10-31T14:10:28.163755+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,4601.36,1.6,18054.65
2024-10-31T14:10:28.163791+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,9131.6,2.72,15014.81
2024-10-31T14:11:28.320698+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,4601.36,1.6,18054.65
2024-10-31T14:11:28.320734+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7106.28,2.72,15014.81
2024-10-31T14:12:28.497423+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10473.18,1.6,18354.65
2024-10-31T14:12:28.497458+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,6893.23,2.72,14997.09
2024-10-31T14:13:28.728739+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10473.18,1.6,18354.65
2024-10-31T14:13:28.728798+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,6893.23,2.72,14997.09
2024-10-31T14:14:28.887254+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10460.52,1.6,18554.65
2024-10-31T14:14:28.887310+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,6893.23,2.72,14997.09
2024-10-31T14:15:29.029802+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16460.52,1.6,18054.65
2024-10-31T14:15:29.029840+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,6888.23,2.72,14714.76
2024-10-31T14:16:29.210680+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16394.74,1.6,18049.72
2024-10-31T14:16:29.210732+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7169.78,2.72,14716.76
2024-10-31T14:17:29.399717+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16575.3,1.6,18031.25
2024-10-31T14:17:29.399757+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7152.49,2.72,14716.76
2024-10-31T14:18:29.579762+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16394.74,1.6,18049.72
2024-10-31T14:18:29.579815+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7152.49,2.72,14716.76
2024-10-31T14:19:29.942536+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16575.3,1.6,18031.25
2024-10-31T14:19:29.942576+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7152.49,2.72,14716.76
2024-10-31T14:20:30.100610+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16540.83,1.6,18031.25
2024-10-31T14:20:30.100647+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7100.47,2.72,14698.44
2024-10-31T14:21:30.289926+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16555.83,1.6,18031.25
2024-10-31T14:21:30.289962+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7152.49,2.72,14698.44
2024-10-31T14:22:30.457799+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16540.83,1.6,18031.25
2024-10-31T14:22:30.457842+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,6900.47,2.72,14698.44
2024-10-31T14:23:30.633483+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,16540.83,1.6,18031.25
2024-10-31T14:23:30.633533+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,6900.47,2.72,14698.44
2024-10-31T14:24:30.884593+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10573.33,1.6,18029.25
2024-10-31T14:24:30.884634+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7138.78,2.72,14698.44
2024-10-31T14:25:31.090149+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10573.33,1.6,19429.25
2024-10-31T14:25:31.090191+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7188.78,2.72,14748.44
2024-10-31T14:26:31.266967+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10523.09,1.6,19429.25
2024-10-31T14:26:31.267004+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7188.78,2.72,15248.44
2024-10-31T14:27:31.455027+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10523.09,1.6,19429.25
2024-10-31T14:27:31.455083+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7188.78,2.72,15248.44
2024-10-31T14:28:31.639867+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10523.09,1.6,19429.25
2024-10-31T14:28:31.639906+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7188.78,2.72,15248.44
2024-10-31T14:29:31.966038+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10423.09,1.6,19429.25
2024-10-31T14:29:31.966080+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7138.78,2.72,15248.44
2024-10-31T14:30:32.161052+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10418.09,1.6,19429.25
2024-10-31T14:30:32.161088+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7133.78,2.72,15248.44
2024-10-31T14:31:32.333844+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,9578.46,1.6,19429.25
2024-10-31T14:31:32.333901+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7133.78,2.72,15248.44
2024-10-31T14:32:32.525296+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,9573.46,1.6,19429.25
2024-10-31T14:32:32.525336+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7133.78,2.72,15248.44
2024-10-31T14:33:32.737490+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,9662.87,1.6,19429.25
2024-10-31T14:33:32.737540+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7029.58,2.72,15248.44
2024-10-31T14:34:33.092954+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,9662.87,1.6,19429.25
2024-10-31T14:34:33.093005+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7128.78,2.72,15248.44
2024-10-31T14:35:33.251007+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12051.8,1.6,19409.25
2024-10-31T14:35:33.251046+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7057.56,2.72,15248.44
2024-10-31T14:36:33.425364+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12051.8,1.6,19161.48
2024-10-31T14:36:33.425414+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7052.56,2.72,15248.44
2024-10-31T14:37:33.614803+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,12051.8,1.6,19429.25
2024-10-31T14:37:33.614855+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,7057.56,2.72,15248.44
2024-10-31T14:38:33.848891+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,10048.89,1.6,19812.65
2024-10-31T14:38:33.848930+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,6952.56,2.72,15248.44
2024-10-31T14:39:34.010880+00:00,1.176878927,Election Winner,10874213,Donald Trump,1.59,11884.93,1.6,19812.65
2024-10-31T14:39:34.010918+00:00,1.176878927,Election Winner,12126964,Kamala Harris,2.7,6987.56,2.72,15248.44
